name,address,bairro,link,lat,lng
Pé na Praia,"Rua Barros Monteiro, 284 | Jardim Guanabara, Campinas - SP",Jardim Guanabara,https://comidadibuteco.com.br/buteco/pe-na-praia/,-22.8893983,-47.0669646
Poeta Grill,"Avenida Adão Focesi, 1062 | Campinas - SP",Campinas - SP,https://comidadibuteco.com.br/buteco/poeta-grill/,-22.932401122293815,-47.081415143944575
Possante Bar,"Avenida Barão de Itapura, 2964 | Jardim Guanabara, Campinas - SP",Jardim Guanabara,https://comidadibuteco.com.br/buteco/3359-revision-v1/,-22.892027257625244,-47.063780534701216
Quintal do Lindomar,"Rua Antônio Francisco de Andrade, 271 | Campinas - SP",Campinas - SP,https://comidadibuteco.com.br/buteco/quintal-do-lindomar/,-22.916821447265793,-47.044542583438925
Quiosque da Horta,"Rua Dr. José Ferreira de Camargo, 1221 | Nova Campinas, Campinas - SP",Nova Campinas,https://comidadibuteco.com.br/buteco/3361-revision-v1/,-22.905334680083218,-47.04158348707081
Rei do Joelho,"Rua Doutor Osvaldo Cruz, 151 | Taquaral, Campinas - SP",Taquaral,https://comidadibuteco.com.br/buteco/3365-revision-v1/,-22.8857658,-47.057987
Santa Esquina,"Rua José Ferreira da Silva, 377 | Campinas - SP",Campinas - SP,https://comidadibuteco.com.br/buteco/santa-esquina/,-22.94194861664073,-47.06412870780568
Santo Espeto,"Avenida Baden Powell, 1035 | Jardim Nova Europa, Campinas - SP",Jardim Nova Europa,https://comidadibuteco.com.br/buteco/santo-espeto/,-22.9453120766322,-47.05225106928103
Seo Bar,"Avenida Doutor Carlos de Campos, 584 | Campinas - SP",Campinas - SP,https://comidadibuteco.com.br/buteco/seo-bar/,-22.911296427010242,-47.083163864068915
Seo Porqueta – The King of Pork,"Rua José Paulino, 1906 | Vila Itapura, Campinas - SP",Vila Itapura,https://comidadibuteco.com.br/buteco/seo-porqueta-the-king-of-pork/,-22.895965038823476,-47.06605707316841
Seo Roma Bar e Restaurante,"Rua Rio Grande do Sul, 496 | Vila Santana, Campinas - SP",Vila Santana,https://comidadibuteco.com.br/buteco/seo-roma-bar-e-restaurante/,-22.966072963937147,-46.991549720765796
Stadium Bar,"Av. Dr Armando Sales de Oliveira, 279 | Campinas - SP",Campinas - SP,https://comidadibuteco.com.br/buteco/stadium-bar/,,
Tonel Boteco e Espetaria,"Avenida das Amoreiras, 4884 | Campinas - SP",Campinas - SP,https://comidadibuteco.com.br/buteco/tonel-boteco-e-espetaria/,-22.9323240587936,-47.08982774906764
Villa Maria,"Av - Praça Emílio Marconato, 653 - Chácara Primavera, Jaguariúna - SP, 13916-140",,https://comidadibuteco.com.br/buteco/villa-maria/,,
