name,address,bairro,link,lat,lng
Mineiros Beer,"Rua Romualdo Lopes Cançado, 399 | Castelo, Belo Horizonte - MG",Castelo,https://comidadibuteco.com.br/buteco/mineiros-beer/,-19.888197218520965,-43.99687502427013
Mulão,"Rua Marambaia, 291 | Caiçara, Belo Horizonte - MG",Caiçara,https://comidadibuteco.com.br/buteco/3177-revision-v1/,-19.9090992,-43.9683517
Nosso Spetim,"Rua dos Astecas, 3219 | Santa Mônica, Belo Horizonte - MG",Santa Mônica,https://comidadibuteco.com.br/buteco/nosso-spetim/,-19.829923143377467,-43.979163665682265
O Fino do Alho,"Rua Capitão Sérgio Pires, 41 | Minascaixa, Belo Horizonte - MG",Minascaixa,https://comidadibuteco.com.br/buteco/o-fino-do-alho/,-19.806612760721766,-43.95633556766752
Oratório Bar,"Avenida Brasil, 161 | Santa Efigênia, Belo Horizonte - MG",Santa Efigênia,https://comidadibuteco.com.br/buteco/oratorio-bar/,-19.92529802625899,-43.923808103206774
Parada 10.95 Bar,"Avenida dos Engenheiros, 1095 | Alípio de Melo, Belo Horizonte - MG",Alípio de Melo,https://comidadibuteco.com.br/buteco/parada-10-95-bar/,-19.89029045,-44.00072135
Parada do Sabor,"Avenida General Carlos Guedes, 346 | Planalto, Belo Horizonte - MG",Planalto,https://comidadibuteco.com.br/buteco/parada-do-sabor/,-19.837371194803445,-43.948067841731685
Pé de Cana,"Rua Flórida, 15 | Sion, Belo Horizonte - MG",Sion,https://comidadibuteco.com.br/buteco/pe-de-cana/,-19.9485952,-43.9338742
Pé de Goiaba,"Avenida Amazonas, 4676 | Nova Suíssa, Belo Horizonte - MG",Nova Suíssa,https://comidadibuteco.com.br/buteco/3179-revision-v1/,-19.930376963405514,-43.98123331617714
Planeta Lúpulo,"Avenida Guarapari, 108 | Santa Amélia, Belo Horizonte - MG",Santa Amélia,https://comidadibuteco.com.br/buteco/planeta-lupulo/,-19.83885421466154,-43.97737204979582
PoiZé Bar e Petisqueira,"Rua Pium-I, 686 | Cruzeiro, Belo Horizonte - MG",Cruzeiro,https://comidadibuteco.com.br/buteco/poize-bar-e-petisqueira/,-19.942643402406738,-43.929918691375356
Prado Beer,"Avenida Francisco Sá, 590 | Prado, Belo Horizonte - MG",Prado,https://comidadibuteco.com.br/buteco/prado-beer/,-19.92434404143754,-43.95926892340032
Prosa Boa,"Avenida Doutor Cristiano Guimarães, 1480 | Planalto, Belo Horizonte - MG",Planalto,https://comidadibuteco.com.br/buteco/prosa-boa/,-19.838171383566614,-43.95296566870635
Quinteiro Bar e Restaurante,"Rua Salinas, 1008 | Floresta, Belo Horizonte - MG",Floresta,https://comidadibuteco.com.br/buteco/quinteiro-bar-e-restaurante/,-19.914375618032295,-43.92671733145004
Quioxque Botequim Carioca,"Rua Henrique Badaró Portugal, 157 | Buritis, Belo Horizonte - MG",Buritis,https://comidadibuteco.com.br/buteco/quioxque-butiquim-carioca/,-19.97444851700299,-43.97594926458429
Quitandas da Tia Nice Bar,"Rua Alabastro, 146 | Sagrada Família, Belo Horizonte – MG",Sagrada Família,https://comidadibuteco.com.br/buteco/quitandas-da-tia-nice-bar/,-19.909275292677247,-43.920558466884536
Rancho do Manoel,"Rua Isabel Bueno, 1100 | Belo Horizonte - MG",Belo Horizonte - MG,https://comidadibuteco.com.br/buteco/rancho-do-manoel/,,
Recanto Vovó Tela,"Rua Tenente Marino Freire, 270 | Maria Helena, Belo Horizonte - MG",Maria Helena,https://comidadibuteco.com.br/buteco/5701-revision-v1/,-19.80189697211595,-43.993677556505595
Regis Bar,"Avenida Vinte e Oito de Setembro, 872 | Belo Horizonte - MG",Belo Horizonte - MG,https://comidadibuteco.com.br/buteco/regis-bar/,,
Rei do Peixe,"Rua Ramalho Ortigão, 735 | Santa Branca, Belo Horizonte - MG",Santa Branca,https://comidadibuteco.com.br/buteco/rei-do-peixe/,-19.830718245181973,-43.965498280702384
Resenha da Naty,"Rua Gonçalves Ledo, 288 | Cachoeirinha, Belo Horizonte - MG",Cachoeirinha,https://comidadibuteco.com.br/buteco/resenha-da-naty/,-19.893016344054676,-43.946091921137324
Restaurante Jorge Americano,"Avenida Augusto de Lima, 744 | Centro, Belo Horizonte - MG",Centro,https://comidadibuteco.com.br/buteco/restaurante-jorge-americano/,-19.9225815,-43.943024317444
S.O.S PUB,"Rua Padre José Maurício, 1126 | Vista Alegre, Belo Horizonte - MG",Vista Alegre,https://comidadibuteco.com.br/buteco/s-o-s-pub/,-19.95208937769635,-43.99264087022158
Santa Boemia,"Rua Mármore, 534 | Santa Tereza, Belo Horizonte - MG",Santa Tereza,https://comidadibuteco.com.br/buteco/santa-boemia/,-19.916294791842603,-43.91828162268555
Santuário Retrô,"Avenida Padre Vieira, 150 | Minas Brasil, Belo Horizonte - MG",Minas Brasil,https://comidadibuteco.com.br/buteco/santuario-retro/,-19.916021692577388,-43.98999467525323
Seu Braz,"Avenida Portugal, 4325 | Itapoã, Belo Horizonte - MG",Itapoã,https://comidadibuteco.com.br/buteco/seu-braz/,-19.843947006926896,-43.95813771318391
Silvio’s Bar,"Rua Begônia, 199 | Esplanada, Belo Horizonte - MG",Esplanada,https://comidadibuteco.com.br/buteco/silvios-bar/,-19.9024451,-43.9055043
Sinhá Erozitha Bistrôteco,"Rua Santo Amaro, 257 | Sagrada Família, Belo Horizonte - MG",Sagrada Família,https://comidadibuteco.com.br/buteco/sinha-erozitha-bistroteco/,-19.901183376126724,-43.91665115170888
Sô Bar,"Avenida Altamiro Avelino Soares, 426 | Castelo, Belo Horizonte - MG",Castelo,https://comidadibuteco.com.br/buteco/so-bar/,-19.880155461434203,-44.0024485443835
Spetim,"Rua Ilacir Pereira Lima, 518 | Silveira, Belo Horizonte - MG",Silveira,https://comidadibuteco.com.br/buteco/spetim/,-19.89185976285222,-43.929370968954515
Tanganica Art Bar,"Rua Padre Demerval Gomes, 380 | Coração Eucarístico, Belo Horizonte - MG",Coração Eucarístico,https://comidadibuteco.com.br/buteco/tanganica-art-bar/,-19.926767176001892,-43.9901953678608
The Butcher,"Avenida Ressaca, 353 | Coração Eucarístico, Belo Horizonte - MG",Coração Eucarístico,https://comidadibuteco.com.br/buteco/the-butcher/,-19.921143027886192,-43.986082105852695
Toca do Ogro,"Rua Professor Nelson de Sena, 4 | Pampulha, Belo Horizonte - MG",Pampulha,https://comidadibuteco.com.br/buteco/toca-do-ogro/,-19.8543190851895,-43.95686131422551
Toninho – Alto Forno,"Rua Miracema, 100 | Santo André, Belo Horizonte - MG",Santo André,https://comidadibuteco.com.br/buteco/5706-revision-v1/,-19.899984105838737,-43.95229765643988
Tropeiro do Lisboa,"Avenida Leontino Francisco Alves, 506 | Serra Verde (Venda Nova), Belo Horizonte - MG",Serra Verde (Venda Nova),https://comidadibuteco.com.br/buteco/tropeiro-do-lisboa/,-19.800264170559636,-43.95870716030896
Us Motoca,"Rua Blenda, 91 | Camargos, Belo Horizonte - MG",Camargos,https://comidadibuteco.com.br/buteco/3187-revision-v1/,-19.940770509632213,-44.014807394683814
Xambar,"Avenida Augusto de Lima, 233 | Centro, Belo Horizonte - MG",Centro,https://comidadibuteco.com.br/buteco/xambar/,-19.9247161,-43.9375956
Xico da Kafua,"Avenida Itaú, 1195 - João Pinheiro, Belo Horizonte - MG",Vila Delta,https://comidadibuteco.com.br/buteco/xico-da-kafua/,-19.92303628425632,-44.00341558477092
Xico do Churrasco,"Av Altamiro Avelino Soares, 920 - Castelo - Belo Horizonte - MG",Castelo,https://comidadibuteco.com.br/buteco/xico-do-churrasco/,-19.880155461434203,-44.0024485443835
Zé Bolacha,"Rua das Melancias, 35 | Vila Cloris, Belo Horizonte - MG",Vila Cloris,https://comidadibuteco.com.br/buteco/ze-bolacha/,-19.82119725,-43.951548450000004
Zoo Bar,"Avenida Otacílio Negrão de Lima, 7844 | Pampulha, Belo Horizonte - MG",Pampulha,https://comidadibuteco.com.br/buteco/zoo-bar/,-19.85458895,-44.00405852633679
