name,address,bairro,link,lat,lng
Pastelaria do Lido,"Praia José Bonifácio, 59 | Paquetá, Rio de Janeiro - RJ",Paquetá,https://comidadibuteco.com.br/buteco/pastelaria-do-lido/,-22.762009650000003,-43.1101071698704
Queijaria de Vargem Grande,"Estrada dos Bandeirantes, 24047 | Vargem Grande, Rio de Janeiro - RJ",Vargem Grande,https://comidadibuteco.com.br/buteco/queijaria-de-vargem-grande/,-22.9814399,-43.4908803
Quintal DuGraja,"Rua Caçapava, 2 | Grajaú, Rio de Janeiro - RJ",Grajaú,https://comidadibuteco.com.br/buteco/quintal-dugraja/,-22.926334463143014,-43.25767563084664
Quiosque do Luiz,"Rua Paramopama, 365  | Ribeira, Rio de Janeiro - RJ",Ribeira,https://comidadibuteco.com.br/buteco/quiosque-do-luiz/,-22.824009338509818,-43.17068771982789
Raízes Gastrobar,"Estrada dos Três Rios, 470 | Freguesia (Jacarepaguá), Rio de Janeiro - RJ",Freguesia (Jacarepaguá),https://comidadibuteco.com.br/buteco/raizes-gastrobar/,-22.93860858952102,-43.33969048268023
Reginaldo’s Bar,"Rua João Silva, 162 | Olaria, Rio de Janeiro - RJ",Olaria,https://comidadibuteco.com.br/buteco/reginaldos-bar/,-22.8480496,-43.2607463
Rei do Bacalhau,"Rua Guilhermina, 596 | Encantado, Rio de Janeiro - RJ",Encantado,https://comidadibuteco.com.br/buteco/rei-do-bacalhau/,-22.889710494942968,-43.30107810908667
Sabará,"Rua Almirante Gavião, 11 | Tijuca, Rio de Janeiro - RJ",Tijuca,https://comidadibuteco.com.br/buteco/sabara/,-22.9189027,-43.2139865
Selo de Ouro,"Rua Artur Bernardes, 58 | Catete, Rio de Janeiro - RJ",Catete,https://comidadibuteco.com.br/buteco/selo-de-ouro/,-22.928272,-43.1790599
Seu Cristóvão,"Rua São Cristóvão, 291 | Rio de Janeiro - RJ",São Cristóvão,https://comidadibuteco.com.br/buteco/seu-cristovao/,-22.9060638209215,-43.21802697807434
Spettinho Original,"Rua Cachambi, 409 | Cachambi, Rio de Janeiro - RJ",Cachambi,https://comidadibuteco.com.br/buteco/spettinho-original/,-22.888856249205972,-43.27449991581151
Tártaros Bar e Grill,"Rua Grajaú, 22 | Grajaú, Rio de Janeiro - RJ",Grajaú,https://comidadibuteco.com.br/buteco/tartaros-bar-e-grill/,-22.923292362273326,-43.2610984421043
Tasca Carvalho,"Rua Ronald de Carvalho, 266 | Copacabana, Rio de Janeiro - RJ",Copacabana,https://comidadibuteco.com.br/buteco/tasca-carvalho/,-22.96390143214286,-43.177327857142856
Tibar Taquara,"Rua Salinópolis, 148 | Taquara, Rio de Janeiro - RJ",Taquara,https://comidadibuteco.com.br/buteco/tibar/,-22.9177201,-43.3864826
Tio Juca,"Rua General Espírito Santo Cardoso, 438 | Tijuca, Rio de Janeiro - RJ",Tijuca,https://comidadibuteco.com.br/buteco/tio-juca/,-22.931084666225665,-43.245185780419945
Tô na Boa,"Rua Luís Borracha, 722 | Vargem Grande, Rio de Janeiro - RJ",Vargem Grande,https://comidadibuteco.com.br/buteco/to-na-boa/,-22.960640103343387,-43.48866452186127
Tonamata,"Estrada Pacuí, 880 | Rio de Janeiro - RJ",Vargem Grande,https://comidadibuteco.com.br/buteco/tonamata/,-22.968030820009044,-43.494101615007
Varandão do Mozoca,"Rua Adriano, 235 | Todos os Santos, Rio de Janeiro - RJ",Todos os Santos,https://comidadibuteco.com.br/buteco/varandao-do-mozoca/,-22.89782831424485,-43.287585874211075
Varandão do Valqueire,"Rua Jambeiro, 433 | Rio de Janeiro - RJ",Sepetiba,https://comidadibuteco.com.br/buteco/varandao-do-valqueire/,-22.98101030045885,-43.69475959388892
Victor Bar,"Rua Riachuelo, 32 | Centro, Rio de Janeiro - RJ",Centro,https://comidadibuteco.com.br/buteco/victor-bar/,-22.91458068462329,-43.189434868224836
Vigal Bar,"Rua Lopo Saraiva, 179 | Tanque, Rio de Janeiro - RJ",Tanque,https://comidadibuteco.com.br/buteco/vigal-bar/,-22.9269398,-43.3597885
Vila Rica,"Rua Cândido Mendes, 16 | Glória, Rio de Janeiro - RJ",Glória,https://comidadibuteco.com.br/buteco/vila-rica/,-22.919566568038174,-43.17865465154111
Zinho Bier,"Rua São Luiz Gonzaga, 2330 | Benfica, Rio de Janeiro - RJ",Benfica,https://comidadibuteco.com.br/buteco/zinho-bier/,-22.895299020170466,-43.23787411829827
